x,y
-0.001321295,-0.002931665
-0.025799338,-0.020403417
-0.003621548,0.010539257
0.020218083,0.01922254
-0.020485415,-0.014706851
0.007729029,0.010197389
0.001804647,0.003490257
-0.000900698,-0.003754224
0.017128691,0.01742303
0.010190561,0.009843024
-0.014036004,-0.012597531
-0.028478309,-0.030474653
-0.019690908,-0.013298062
0.007007708,0.006308153
0.011366272,0.005171603
0.010779817,0.006598741
-0.005672793,2.51E-05
0.021907805,0.023303613
-0.018088432,-0.017410015
-0.003411417,-0.004583661
-0.00182565,-0.006419908
0.004572474,0.009092248
-0.009558489,-0.01170925
0.003676471,0.001557501
0.00503663,0.010476764
0.003872437,0.007523783
0.004992058,0.003857983
-0.003838338,-0.009422331
-0.026518586,-0.02577178
-0.006519208,-0.005661595
0.005624561,0.000756313
0.004891634,0.005625118
-0.022029272,-0.022985217
-0.002371354,-0.003601225
-0.019253625,-0.019483567
0.038053805,0.039844327
-0.002804103,-0.005136544
0.007726528,0.008816992
-0.018355019,-0.022576373
-0.018224852,-0.016037364
0.044599807,0.04195692
-0.024694207,-0.025698606
0.019640322,0.021793054
0.034576468,0.030411226
0.005610152,0.006150421
-0.002899844,-0.007049433
-0.022147651,-0.018610572
-0.005033173,-0.008599279
0.005288572,0.00796606
0.042772187,0.036706657
-0.002193463,-0.000550091
0.002198285,0.000825591
0.005922351,0.003254495
-0.002180549,-0.002585332
-0.007648601,-0.006791784
-0.011231006,-0.011330977
0.014253898,0.012768144
-0.027667984,-0.02611751
-0.004516712,-0.006288429
0.001361162,0.004491547
0.027865881,0.028029374
-0.0022041,-0.003515954
0.031809145,0.026114829
0.007064868,0.002106725
-0.014880952,-0.0129118
0.011005611,0.011901556
0.008964781,0.009862466
-0.002538608,-0.002467489
0.001908802,0.000628405
0.00762066,0.000772012
-0.008193277,-0.005443884
0.03156111,0.028172184
0.001437372,-0.001473595
-0.002870617,-0.004932279
0.006169031,0.00781668
-0.01818925,-0.017986861
0.007493755,0.005254811
-0.00392562,-0.002317112
0.018253474,0.017577235
0.002648197,0.003002921
-0.002234864,0.000683439
0.017511708,0.014877938
0.000798479,-0.001915643
-0.007196575,-0.005041566
-0.007653575,-0.009468107
-0.022122996,-0.017636198
0.003528435,0.006671468
-0.003102378,-0.008081634
0.017634855,0.014963463
0.004077472,0.002319189
0.00893401,0.008717737
0.006439928,0.00572298
-0.01219756,-0.01233307
-0.005465587,-0.004424125
0.012823122,0.009164818
0.015876206,0.018704897
-0.030069238,-0.029528733
-0.005302876,-0.006101881
-0.004716014,-0.004256978
-0.023897816,-0.022325048
0.000844238,0.004388981
0.020033741,0.020866308
0.008889808,0.008265082
-0.005327869,-0.006890453
-0.010712814,-0.01136283
0.015618492,0.013314682
-0.027680951,-0.02273201
-0.007802615,-0.008455171
-0.005100956,-0.007317786
0.016235847,0.013938009
-0.040361572,-0.033202684
0,-0.002460815
-0.010514786,-0.009775555
0.014168696,0.005240046
-0.024012224,-0.023211563
-0.001789309,-0.002691952
0.006049742,-0.00086237
0.023830735,0.022790535
-0.026539047,-0.025932489
0.011843575,0.010274892
-0.01590106,-0.008300961
-0.007405745,-0.011699598
0.000226091,0.001281805
0.024864376,0.031204533
0.006616674,0.012024456
-0.023006135,-0.012760773
0.004261045,-0.001424882
0,0.010723098
0.013175525,0.00952529
-0.014987877,-0.019661624
0.012978295,0.013343749
-0.018776231,-0.020039047
0.020711391,0.024488993
0.005072783,0.004452716
-0.002413869,-0.001753249
-0.012758469,-0.006242873
-0.010026738,-0.010955967
0.033760972,0.028476698
0.015240583,0.012207524
-0.007720352,-0.009481468
0.02269289,0.024790877
0.009087067,0.010711109
0.00104712,-0.003798166
-0.00209205,-0.000772081
0.011530398,0.010363437
-0.001865285,-0.0004691
-0.011627907,-0.01447795
-0.012394958,-0.013209971
0.001701766,0.002003358
-0.004671905,-0.003638498
0.013228078,0.014424346
-0.021057065,-0.020337802
-0.0012906,-0.001528696
0.00646134,0.008772756
0.008131821,0.01227569
-0.021014647,-0.018292463
-0.012359063,-0.00771794
-0.009440176,-0.006559833
-0.032358156,-0.032000829
-0.004809895,-0.001390821
-0.003222094,0.006192415
-0.019856846,-0.026410273
0.008244994,0.008600401
0.018691589,0.013302394
-0.003899083,0.001356864
-0.031084504,-0.035974421
0.007842205,0.012845412
-0.051874558,-0.04935099
0.033822432,0.047772989
0.031994227,0.034013695
-0.047086247,-0.041744416
-0.00758317,-0.011767889
0.006901651,0.001104174
0.015911873,0.014333945
-0.010120482,-0.001396784
-0.079357352,-0.091409272
0.02882073,0.054524108
-0.010537137,-0.010727205
-0.045454545,-0.044695685
-0.015510204,-0.014831399
-0.036484245,-0.043293373
-0.063396443,-0.058011379
-0.007963247,-0.008280935
-0.026860142,-0.054703028
-0.006345178,0.002689925
0.12164751,0.118056735
-0.043267862,-0.035362902
-0.08955668,-0.084696515
0.054248366,0.054903194
0.001239926,-0.003734827
0.027863777,0.034332268
-0.051807229,-0.041440369
-0.027636595,-0.04768494
-0.003920287,-0.007318955
-0.032141686,-0.032346864
-0.027787191,-0.029724295
0.11049146,0.095349911
-0.002510986,0.004791191
0.033354311,0.024978432
0.001522533,0.013228461
-0.002128306,0.003160099
0.02833638,0.031165721
-0.052148148,-0.054869446
-0.044701469,-0.043294293
0.020615183,0.024100001
-0.013465854,-0.018563769
-0.021774456,-0.022168885
-0.046179402,-0.051503902
0.060954371,0.065051275
-0.048588313,-0.049980658
-0.021048999,-0.022936218
-0.001057455,0.001373966
-0.052223006,-0.06524213
-0.048399106,-0.050692879
0.04342723,0.051846315
0.06111736,0.063342994
-0.00459364,-0.004927012
0.041888534,0.046136322
-0.007836457,0.002278406
-0.075206044,-0.089541273
0.033419978,0.037003573
0.028386633,0.029431131
-0.028301887,-0.031361451
0.040632866,0.044102934
0.039391845,0.041441476
-0.002327128,-0.015409058
-0.003332223,0.011874724
-0.02741558,-0.036751532
0.020281884,0.021790266
-0.017520216,-0.021000282
0.048010974,0.054109318
-0.01210733,-0.006589237
-0.017555482,-0.017055266
0.006743088,0.007704055
-0.021768252,-0.020440474
-0.005135228,-0.007037426
0.002752925,0.002216761
-0.000343171,0.003501055
-0.008238929,-0.01293516
0.020768432,0.026758029
0.00847745,0.016988542
0.043375925,0.034998106
-0.000322269,-0.002479427
0.009993553,0.0149668
-0.028407277,-0.032267657
0.010512484,0.011231013
-0.02243173,-0.028087444
-0.018290655,-0.02086207
0.000338753,0.004996369
-0.030477481,-0.036738228
0.016381418,0.014907804
0.011031307,0.011572628
-0.049626105,-0.057850042
0.042560801,0.045956337
-0.013379074,-0.027578183
0.004867872,0.008053171
0.007266436,0.008243174
0.007214016,0.010368492
0.035129604,0.035606827
-0.025370675,-0.032354977
-0.017579446,-0.020826146
0.012044047,0.012259092
0.015640938,0.014650055
0.001339136,-0.000330314
0.022066199,0.020645087
0.026169447,0.029454063
0.004144087,-9.07E-05
-0.036825397,-0.041925982
-0.00461437,0.003964471
0.012251656,0.007344295
-0.004579653,-0.004762707
-0.039763391,-0.040974661
0.000684463,-0.001791939
-0.015389877,-0.017126047
0.002778743,-0.001086529
-0.034984413,-0.037088939
0.033022254,0.038988759
-0.006601807,-0.011212348
-0.027981812,-0.023765034
-0.009355883,-0.009791321
-0.032328369,-0.039901468
-0.000750751,-0.001373696
0.026671675,0.024840607
-0.030003659,-0.039990342
-0.007921539,-0.004327627
-0.021292776,-0.019391796
0.061771562,0.070683346
0.015367728,0.009956692
0.033153153,0.039798485
0.002441577,0.003814042
-0.016701461,-0.019192428
0.037862703,0.04138776
0.01261507,0.019940455
-0.000673401,-0.005180846
-0.016846361,-0.017650907
0.058944483,0.067592873
-0.018414239,-0.025224046
0.00458277,0.008230635
0.030850016,0.037964103
-0.018783827,-0.026270699
-0.024659312,-0.028067601
0.008649368,0.01784252
0.014841689,0.015072187
0.032174196,0.032885653
0.018576826,0.012019663
-0.002472952,-0.009163878
-0.026340254,-0.028056771
0.016868237,0.018600646
0.030985915,0.03890724
-0.001517911,0.000470815
-0.012161751,-0.016679932
-0.002770083,0.000667644
0.025925926,0.026823724
0.002105897,0.001581296
-0.032122486,-0.03876957
0.013957816,0.022170459
0.003059039,0.001390658
0.009759073,0.003734391
0.017517366,0.025467969
0.001187296,-0.00877546
-0.0074118,-0.003305634
0.013739546,0.02289485
0.010017678,0.003135781
0.002625438,0.001112826
0.019784696,0.025840255
-0.00085592,-0.005031337
0.000285551,0.002938843
-0.023408507,-0.024336742
0.000584624,0.013299628
0.003505697,-0.004426537
-0.012227074,-0.008814822
-0.026819923,-0.030041166
0.01120533,0.015044661
-0.000598982,-0.00534012
0.026071322,0.03108758
0.004672897,0.001728254
-0.003488372,-0.003832096
-0.018378063,-0.018856718
-0.003268945,-0.001906637
0.037268933,0.034526738
-0.006898534,-0.010925728
0.011577424,0.012021428
0.01230329,0.012874902
0.028547202,0.030632374
0.001374004,0.004446752
-0.003018661,-0.00586273
0.011285439,0.013201979
0.001088732,-0.000310978
-0.002990756,-0.003738075
0.007635669,0.00962224
-0.003518268,-0.003706033
0,0.005075302
-0.004617056,-0.001909713
-0.020463847,-0.022816002
-0.009749304,-0.011120201
0.009535865,0.006650015
-0.001922595,-8.48E-05
0.009491904,0.010922703
-0.029867257,-0.033531244
-0.002280502,-0.000721787
0.016857143,0.015570352
0.019668446,0.020759469
0.002204464,0.004783085
0.002199615,0.003190924
-0.001920439,-0.004880305
0.000549753,0.005833903
-0.021978022,-0.026648112
-0.005337079,-0.004998613
-0.024851737,-0.023065169
0.005212858,0.000576249
0.001728608,0.003088011
0.004314064,0.001984897
0.019186712,0.021288555
0.003652711,0.00363889
0.033594625,0.035106961
0.002437703,0.011881494
0.014860848,0.00083363
0.009584665,0.012026776
0.00685654,0.003618352
0.008381351,0.005325453
0.022077922,0.024516533
-0.007623888,-0.003869364
0.007682458,0.000979628
-0.006861499,0.003880593
0.006653019,-0.003875292
0.005846467,0.00848188
-0.0030326,-0.002911342
0.01495564,0.015267434
0,0.001359272
-0.007742258,-0.00869706
-0.008809464,-0.009960121
0.0126968,0.013734064
-0.007021063,-0.003992589
-0.008585859,-0.01126636
0.015537443,0.014821909
0.005517933,0.005350693
-0.011474183,-0.011840381
-0.02901842,-0.02753749
0.014293139,0.013417361
0.006917756,0.006830247
0.011704835,0.010151569
0.01332998,0.015923414
-0.000992802,-0.001444266
0.002981366,0.003101363
-0.001733961,0.000208009
0.00248139,0.001644822
0.000990099,0.000542655
-0.010138477,-0.009710615
-0.018735948,-0.019992666
-0.000763747,-0.000879584
0.006624204,0.008205333
0.021513541,0.018013846
0.009415263,0.009454125
0.008591065,0.011182364
0.00949136,0.011499749
0.00096432,-0.001468746
0.003853565,0.005235506
0.003119002,0.005212811
0.014589811,0.014538375
-0.000235738,-0.002999623
0.00070738,0.002869234
0.003063148,0.00243501
0.001879258,0.00386508
-0.004689332,-0.006907185
-0.008951708,-0.011168747
-0.008794866,-0.00791868
0.017026379,0.019092489
-0.004480075,-0.003137427
0.000710564,-0.00075193
-0.029585799,-0.030586497
-0.002926829,-0.004550525
0.008072407,0.009852401
0.017714147,0.017135908
0.00286123,0.003218518
0.004279601,0.006443573
0.005681818,0.007307289
0.002118644,-6.70E-05
0.000234907,0.000366538
0.013621419,0.015120846
-0.00231696,0.000492999
-0.006502555,-0.007584923
0.010051426,0.009048229
0.000231428,-0.005904837
-0.001850995,-0.005855939
0.003940658,0.006770664
-0.004156084,-0.004994171
-0.003246,-0.005857997
-0.015119795,-0.012026088
-0.022437411,-0.026653835
0.016912298,0.01848482
-0.026847232,-0.024995214
0.004150391,0.002019465
0.00316071,0.003970142
0.001696558,-0.000501856
0.02467941,0.024240677
0.005903188,0.003440653
0.021361502,0.019763418
0.002528154,-0.001321895
0.006419074,0.007355554
-0.005694761,-0.008223394
0.008247423,0.008785072
0.010224949,0.013847327
0.003148898,0.003055924
-0.005538117,-0.004719434
-0.015624648,-0.016524499
-0.005038937,-0.004994156
0.01611418,0.014056493
-0.003398278,-0.003128634
0.004319163,0.003261702
-0.015165233,-0.017181241
0.001149161,0.002879374
0.010330579,0.014560298
0.001363327,0.00427776
-0.004084411,-0.005434735
0.005240374,0.009764819
-0.004759746,-0.002153325
-0.006103393,-0.007542004
0.010036204,0.005007643
0.004990926,0.003273716
-0.003837472,-0.000209113
0.009517335,0.009952373
-0.005611672,-0.004991867
0.001354402,0.002753447
-0.012173129,-0.012159737
0.014605203,0.014515656
0.011246064,0.011783793
0.006005338,0.006716704
0.007296042,0.007578421
0.009218613,0.007075769
0.005219661,0.002358717
-0.004110775,-0.001074543
0.003041495,0.00127166
-0.009096816,-0.009644013
0.014644809,0.017402968
0,0.000136379
-0.006031883,-0.003297453
0.000650195,-0.000447748
0.008230453,0.007445074
-0.004081633,-0.002054394
-0.012510785,-0.013015945
0.012450852,0.01122304
0.000862999,0.003906169
-0.01164044,-0.012409931
0.016139586,0.014166833
-0.014380768,-0.012542445
-0.009364111,-0.01114474
-0.029237195,-0.026662344
0.003396739,0.002500076
0.000902731,-0.003197121
0.00789177,0.008037917
-0.025727069,-0.019013513
-0.017451206,-0.014519017
0.010983875,0.011108545
0.009015257,0.008702222
0.005498282,0.000762115
-0.028935976,-0.029873933
0.008446739,0.007401294
-0.007212657,-0.006990703
0.010311694,0.011676397
-0.002087683,-0.001263197
0.015109252,0.013779606
0.002060911,0.002810391
0.012797075,0.014409813
0.005640794,0.005512499
0.006282253,0.006988727
-0.000445931,0.001002996
-0.002007584,-0.000793951
-0.012963791,-0.012747298
0.010190217,0.010243432
-0.000224165,-0.000707214
0.003587444,0.001811919
0.014521895,0.015775609
0.003083021,0.003179857
0.001097695,-8.35E-06
0.003289474,0.005103426
0.015081967,0.014854427
0.001937984,0.002628519
0.005587793,0.003675179
0.008121393,0.007876771
0.003815985,0.004081188
0.000211193,-0.000313589
-0.002533784,-0.002296354
0.00635055,0.006695313
0.002734539,0.004668762
0.003356409,0.000920645
-0.007108509,-0.007043824
0.009054538,0.008858216
0.006938648,0.008283581
-0.004818403,-0.006804223
-0.001457726,-0.000559657
0.001042753,-0.000945198
0.004791667,0.003935427
0.003317437,0.002656889
-0.004753048,-0.005279952
0,0.001933422
0.009343854,0.011312665
0.002880066,0.00300125
-0.002461538,-0.00231647
0.002261978,0.002325764
0.005949938,0.007078291
0.000815827,0.001625253
0.005094763,0.00339239
0.011962693,0.015781491
0.004407934,0.004339071
-0.011968881,-0.013687333
-0.000605694,-0.00046411
0.005050505,0.008146804
0.005628141,0.001728102
0.005596642,0.005783334
0.00417412,0.004401342
-0.002177356,-0.002843634
-0.021225947,-0.020384684
0.000608026,0.000154026
0.017419486,0.016304955
-0.019759108,-0.020191535
0.014064483,0.015279808
-0.030042059,-0.029806469
-0.00516209,-0.00872562
-0.033416355,-0.034390047
-0.02490874,-0.023263443
0.051970932,0.048172437
-0.001046682,0.000284387
0.018860017,0.020986582
-0.015837104,-0.012628838
-0.01922675,-0.019836982
0.00319625,0.003185307
-0.013806287,-0.015379084
-0.007968986,-0.008131716
-0.037125488,-0.041049823
0.011048478,0.011361725
-0.004014273,-0.006922142
0.000895656,-0.001163879
-0.011185682,-0.006651732
0.037782805,0.037303484
-0.0058862,-0.009017618
-0.009210526,-0.015373861
0.023683046,0.026643288
0.009513514,0.009635091
-0.034215035,-0.036410821
-0.018240284,-0.020398376
-0.001807093,-0.001481747
-0.008372935,-0.005327322
0.028525787,0.027765064
0.009540714,0.011244471
-0.00021978,0.00016514
0.026819081,0.027599258
0.004067651,2.47E-05
0.003198294,0.000535581
-0.001062699,0.001144707
-0.008510638,-0.008941535
-0.007725322,-0.011923091
-0.004108997,-0.003322301
-0.015200869,-0.016325533
-0.001764057,0.002733235
-0.003534349,-0.001183452
-0.038572379,-0.038484242
-0.015217893,-0.012140382
-0.002809646,-0.003719749
-0.002817563,-0.00447042
0.003060984,0.000998897
0.031924883,0.03132952
0.005459509,0.007375643
0.009502262,0.009679236
0.002913492,0.000959942
0.012960894,0.019880252
0.005073902,0.00349446
0.000877963,-0.000337677
-0.027631579,-0.031135864
0.00857014,0.008829464
0.012075134,0.011037432
-0.01369863,-0.015800718
0.02531362,0.026773233
0.006336028,0.010498543
0.008250109,0.011879059
-0.000430663,-0.003556202
-0.007970702,-0.010308294
-0.007383279,-0.005618755
0.002187705,0.00134094
0.018773194,0.018099509
-0.004285408,-0.005112445
0.010071014,0.00913411
-0.002300908,-0.004540136
-0.001494768,-0.001978297
0.006843456,0.007543211
-0.00865548,-0.012347559
-0.027264449,-0.030058801
-0.007929515,-0.008287863
-0.007104796,-0.007659615
0.001788909,0.003863735
0.012767857,0.013012203
0.003923124,0.002884987
-0.015148189,-0.016583762
0.001337494,0.000374356
-0.009795191,-0.009203095
-0.018660072,-0.016600863
0.009621993,0.008489677
-0.012026322,-0.01066336
0.012172715,0.016503142
-0.01043794,-0.015596722
-0.003439578,-0.002795708
0.029912563,0.029748982
0.011170688,0.010654981
0.016570924,0.015395888
-0.006737666,-0.011117148
0.012035011,0.00915596
0.003891892,0.003296526
0.003661426,0.002832057
0.013948498,0.019324509
0.004232804,0.001783418
0.006322445,0.005055063
0.003979058,0.000844452
0.001147267,0.005367006
0.017395562,0.017386499
-0.000202745,-0.002752327
-0.002662843,-0.006254212
-0.000410762,-0.003195511
0.020341073,0.023279402
-0.005436971,-0.004804726
-0.00040494,0.004223932
-0.001620417,-0.001266629
-0.00446338,-0.003338093
-0.001222743,0.000908345
-0.01081412,-0.010914237
0.024339934,0.02359318
-0.00865888,-0.007980603
0.003656307,0.001265833
0.006881198,0.00765298
0.00040201,0.000173597
0.006831425,0.006492969
0.008182,0.009660946
-0.001979414,-0.002395038
0.021221737,0.013712116
-0.003690037,0.004863294
-0.009356725,-0.017594255
0.007280598,0.008398656
0.001953507,0.000933124
0.006823942,0.008020463
0.004841208,0.00462418
0.002698015,0.002586751
0.003075149,0.002451073
0.002107683,0.001714584
-0.002294455,2.64E-05
0.000766577,-0.00102394
0.010723861,0.011482906
0.004547177,0.002957794
0.012259525,0.014618597
0,0.000654073
0.001257686,0.000495742
-0.005350081,-0.006544224
0.004957905,0.006199408
-0.006143535,-0.009021513
-0.016390372,-0.014591022
-0.003713578,-0.001737143
-0.016534455,-0.017073961
0.002915452,0.002613437
0.016085271,0.015559488
0.000762922,0.001753779
0.008385744,0.005642841
-0.015876016,-0.014621937
0.020165162,0.019316364
-0.002861446,-0.003354893
-0.004493279,-0.003605029
-0.012232126,-0.010681928
0.021215321,0.020587489
0.010152284,0.011751657
0.002605621,0.004711326
-0.00046408,0.001368453
0.000650014,0.001410314
0.003711952,0.004199509
0.001017012,0.002909969
0.006650042,0.008007198
-0.00357831,-0.004756835
0.00174954,0.001112952
-0.00432025,-0.003939572
0.007754801,0.007697198
-0.001099304,0.002150653
0.000733676,0.002510864
0.006048387,0.00683585
-9.11E-05,0.001452855
-0.002605448,-0.00215489
0.00051149,0.000631197
-0.001825817,-0.001644329
0.002194988,0.00161509
-0.002372696,-0.001470729
-0.003658983,-0.003794036
0.015607786,0.01464254
-0.000813596,-0.003809704
0.008594952,0.007817732
0.003229279,0.002853825
-0.000894134,-0.002476042
0.003758726,0.001713059
0.001426534,0.003336498
0.007033476,0.007558682
0.000353638,-0.00074571
0.007512152,0.007376287
0.002807018,0.003827476
-0.011371589,-0.014636546
-0.007078393,-0.007728634
-0.007663518,-0.005454628
0.013829023,0.010417472
0.00146147,0.000625906
0.00526246,0.007464476
0.006158719,0.005791433
-0.025358517,-0.024753935
0.004844787,0.004909063
0.01875,0.01893494
-0.001665206,-0.000556359
0.001799666,0.001872743
0.005564562,0.005614586
0.004793028,0.005344493
0.00650477,0.004698642
-0.001637225,-0.002809378
0.001570861,0.000541787
0.007221523,0.006836357
0.002395619,0.002759673
-0.001365654,-0.0042203
0.006512821,0.007597766
-0.000356652,0.002164922
-0.002208631,0.000836761
-0.028946024,-0.027336893
-0.008241277,-0.012047533
0.0052157,0.005487154
0.013982939,0.01578902
0.002062446,0.000461557
-0.016079586,-0.016109718
0.005277973,0.003927017
0.019688484,0.018445572
-0.005105981,-0.00501767
-0.013412688,-0.014017298
0.004021682,0.007379833
-0.006792059,-0.004985072
-0.015605821,-0.018418183
0.006234414,0.005446421
-0.00354045,-0.005288358
-0.014212116,-0.012445857
-0.024148495,-0.018923517
0.00923361,0.007354876
-0.003659652,0.002891839
0.019283747,0.018371608
-0.001891892,-0.003052253
0.005686434,0.005395582
0.017770598,0.014135029
0.002469136,0.002430448
-0.005453906,-0.00451208
0.009729347,0.009745632
0.004730203,0.007236113
0.001394943,0.001542125
0.000522375,0.003065935
-0.003306648,-6.42E-05
-0.002619172,0.000720232
0.00245098,0.003095107
-0.000698568,-0.001310351
-0.00471863,-0.005615931
-0.00333626,-0.003127406
-0.006871036,-0.009639628
0.008515168,0.006122491
-0.001759015,-0.000447343
-0.001762115,0.00160569
-0.0070609,-0.010587389
0.006222222,0.003523227
0.022526502,0.020968955
0.008034557,0.006298768
0.002571135,0.002029605
0.00564199,0.007681527
0.006800408,0.007884576
-0.001519757,0.000995522
-0.000845594,0.000380745
-0.001861882,-0.003290877
-0.004748177,-0.007818184
-0.001533481,-0.004416
-0.005460751,-0.004762175
0.003260124,0.00459075
0.003762613,0.005576388
0.008519339,0.01008658
-0.007349214,-0.009283598
0.006042039,0.006343118
-0.011842328,-0.012066474
-0.01730868,-0.016305126
0.002804927,0.000673989
0.008339124,0.011453482
0.002929014,0.003001606
-0.007644735,-0.007062858
-0.014628235,-0.015822189
-0.006148981,-0.004615737
0.003888987,0.005659232
0.00618947,0.007813539
0.00504887,0.005086294
0.016193627,0.013747336
-0.02176148,-0.02309307
0.002101944,0.001495922
-0.015032337,-0.014607585
-0.008163265,-0.011051779
-0.001789229,-0.000365775
-0.007169744,-0.009607711
0.001715111,0.003557354
-0.015229341,-0.015300953
0,-0.001456309
0.012811127,0.014791148
-0.018973618,-0.017629117
-0.003868116,-0.002915202
-0.005362426,-0.00275153
0.005205429,0.005054193
0.021453671,0.021947658
-0.007224335,-0.00669646
0.00928307,0.006579411
-0.017347308,-0.012603423
0.015906583,0.013342557
0.014933478,0.015337434
0.004102015,0.004120377
0.013321492,0.012056302
0.015074496,0.015410819
0.005007771,0.003535269
0.003264605,0.00293013
0.013700976,0.013638416
-0.002703159,-0.004470778
-0.018126376,-0.019927554
-0.007591442,-0.007388534
0.004172462,0.005414399
-0.011599723,-0.012243772
0.013312314,0.009821082
-0.005358686,-0.008842037
0.022766771,0.022210427
-0.004248088,-0.0043469
0.00665529,0.007190661
0.010340736,0.008609674
-0.002013423,-0.005607421
0.002437794,-0.000982861
-0.025744235,-0.02644742
0.001721467,0.000605652
-0.003265166,-0.003556904
-0.004655172,-0.004269187
-0.025290144,-0.027452284
0.009596588,0.009349154
-0.046470692,-0.050690939
-0.006276537,-0.009356278
-0.060189485,-0.06894145
0.048230876,0.052956868
-0.040920234,-0.04084523
0.04404247,0.046931508
0.008851224,0.00615829
0.01474706,0.018830302
-0.008462104,-0.011967126
-0.00593692,-0.004724937
-0.04908548,-0.052176158
-0.018056919,-0.016190465
0.003597841,0.001512495
0.041226847,0.042930851
0.007842387,0.008964821
-0.016321883,-0.019468184
0.025081999,0.024894107
0.027856202,0.033233201
0.006592199,0.005503087
0.001637257,0.001345453
-0.009081003,-0.012944878
-0.023460411,-0.025808736
0.000187688,-0.002612894
0.025333083,0.030476299
-0.004575403,-0.007755737
-0.022246737,-0.024173156
0.012786762,0.011069381
0.013367991,0.014899927
0.014290949,0.01596796
0.014812139,0.013446679
0.007297971,0.005848985
0.000353419,-0.00358781
-0.004416181,-0.008646061
-0.017388219,-0.020012977
-0.032502709,-0.03250971
0.010638298,0.011224915
0.011634349,0.013474633
0.010405257,0.011974886
-0.014814815,-0.021590955
-0.011920044,-0.004332854
-0.02579807,-0.026344867
-0.025719185,-0.032852446
0.020531873,0.029640465
0.025675417,0.02318275
0.016813002,0.018827837
-0.006614,-0.010876036
0.034584797,0.034970249
0.006792992,0.006615832
0.004971591,0.008417985
0.009187279,0.005962653
0.018557423,0.018208126
-0.015469233,-0.019838199
0.012395251,0.01625637
-0.019313675,-0.020078393
-0.00492351,-0.002075646
0.012546386,0.014949734
0.020767888,0.023510325
-0.019661481,-0.022601816
-0.001220788,0.004651924
0.027588615,0.033216276
0.001529312,-0.000476248
-0.016796742,-0.019244085
-0.026056946,-0.028827872
0.008504607,0.012729249
0.02073085,0.022288478
-0.005163511,-0.004366068
0.007093426,0.00341111
0.01151005,0.012046181
-0.03515625,-0.038737382
-0.000528076,0.001355561
0.018844664,0.020416619
-0.00622299,-0.008026351
0.011132371,0.011429438
-0.016514708,-0.017189408
-0.023438867,-0.019524109
-0.007701952,-0.005977488
-0.019133574,-0.018885311
0.003312477,-0.000723919
-0.022560528,-0.024259581
-0.007693751,-0.007534972
0.034795764,0.035198705
-0.00621345,-0.004617585
0.036962118,0.041710103
0.00691612,0.002248074
-0.002817894,0.000281716
0.010950194,0.01097671
-0.002795248,-0.002327369
0,-5.30E-05
-0.0168185,-0.019925276
0.016037063,0.019439535
-0.011224132,-0.01304394
-0.010996807,-0.012556771
-0.015602582,-0.015479
-0.002732738,0.000774319
0.002192181,0.005666578
-0.009843237,-0.012580874
0.029639175,0.032031018
-0.014303594,-0.009872265
0.008525304,0.008333122
0.008633094,0.007389216
0.002853067,0.002505773
-0.01155761,-0.013314079
0.007195539,0.009182534
-0.002857653,-0.003204876
0.019165323,0.016819522
0.004217926,-0.000123654
0.008225411,0.00811974
0.00347162,0.001647319
-0.003286629,0.000951774
0.007289136,0.009693974
0.00206754,0.003071043
0.003954608,0.005149906
-0.003596506,-0.005147559
0.00910966,0.006423732
0.013285641,0.015265736
0.006219533,0.00672592
-0.001503508,-0.000583873
0.000334616,-0.000906539
-0.001839773,0.00089728
0.012567024,0.011382218
-0.003475095,-0.004614521
0.00298904,0.004075602
0.000827815,-0.001557855
0.001323408,0.000682001
0.008095159,0.012257681
0.003113733,0.004019995
0.013723248,0.016378696
-0.000805802,-0.001219791
0.002096774,0.000728257
0.005311444,0.00412164
0.007204611,0.003905899
-0.00691464,-0.007937928
0.009203681,0.009588851
0.002537669,0.000545373
-0.006960924,-0.005406129
0.013700812,0.015133548
-0.003143171,-0.002708812
0.002837774,-0.001035184
-0.004559032,-0.005219309
0.006632975,0.00817108
0.003451522,0.002290846
0.001407129,0.000825972
0.010148322,0.006974019
-0.004482226,-0.006528444
0.007918025,0.007452982
-0.000770179,-0.004275561
-0.010328349,-0.008565868
-0.009813084,-0.013607251
0.007708038,0.008909915
0.010771152,0.011843901
0.004169884,0.006033415
0.000461396,-0.001506339
0.018601076,0.018932767
0.003471174,0.000285672
0.002857573,0.005165197
-0.00239952,-0.000351335
0.007065544,0.007606782
0.001791312,-0.001352757
0.000149009,0.00040091
-0.002085816,-0.003901234
-0.000612123,0.0015026
0.017493539,0.017812417
0.001468213,-0.000705649
-0.003987685,-0.004850273
-0.00379758,-0.003078894
-0.001920804,-0.001221487
0.010362694,0.009198026
-0.00029304,-0.00184917
-0.013630368,-0.014607927
0.006240713,0.004061294
-0.00753101,-0.01078025
-0.016069037,-0.018331342
0.004838954,0.008449166
0.011361926,0.012966681
-0.015103043,-0.014471418
-0.011179937,-0.007614685
0.020320856,0.018213105
-0.002545672,-0.003723458
-0.011259571,-0.00787804
-0.00273307,-0.002364492
-0.009135201,-0.009996703
-0.005377996,-0.002978397
0.026571914,0.022978219
0.005869074,0.006989367
0.00598444,0.006124103
-0.007138608,-0.007385066
0.001647693,0.001344654
0.002841334,0.003110881
-0.010587534,-0.011371191
-0.024868124,-0.022380901
0.000927357,0.000514278
-0.003705991,-0.003856682
-0.003084315,-0.003900104
